Start_Lat,Start_Lng,Start_Time,Severity,lat,lon,weather_main,weather_desc,temp_f,humidity,visibility,wind_speed,rain_1h
37.701103,-122.02116399999998,2016-07-02 23:47:51,3,37.701103,-122.02116399999998,Clear,clear sky,59.23,69,10000,8.05,0
38.325027,-121.327293,2016-12-06 16:04:26,2,38.325027,-121.327293,Clouds,scattered clouds,58.3,79,10000,9.24,0
34.000702000000004,-117.844833,2016-07-06 13:43:46,2,34.000702000000004,-117.844833,Clear,clear sky,66.13,37,10000,3.44,0
38.564911,-121.490952,2016-05-09 15:36:53,2,38.564911,-121.490952,Clear,clear sky,58.24,76,10000,12.66,0
36.776188,-121.669502,2016-09-21 22:16:25,2,36.776188,-121.669502,Clear,clear sky,62.19,67,10000,10.36,0
37.701576,-121.872177,2016-11-07 17:24:47,3,37.701576,-121.872177,Clear,clear sky,58.91,71,10000,4.61,0
36.832226,-121.694489,2016-10-08 14:46:18,2,36.832226,-121.694489,Clear,clear sky,62.92,55,10000,0.0,0
34.083096000000005,-118.227676,2016-07-08 18:09:16,3,34.083096000000005,-118.227676,Clouds,broken clouds,64.42,41,10000,2.17,0
38.629658,-121.404053,2016-11-16 11:39:18,3,38.629658,-121.404053,Clear,clear sky,58.41,76,10000,12.66,0
38.610432,-121.379333,2016-07-21 20:04:14,2,38.610432,-121.379333,Clear,clear sky,58.51,76,10000,12.66,0
38.66909,-121.355118,2016-09-15 22:20:15,2,38.66909,-121.355118,Clear,clear sky,58.23,76,10000,10.36,0
37.626137,-120.985962,2016-12-12 16:13:33,2,37.626137,-120.985962,Clear,clear sky,58.57,82,10000,16.11,0
37.66254,-122.386086,2016-07-06 09:01:21,2,37.66254,-122.386086,Clouds,scattered clouds,59.05,77,10000,8.05,0
37.523506,-122.266846,2016-11-08 20:31:46,2,37.523506,-122.266846,Clear,clear sky,59.5,74,10000,8.05,0
37.037411,-121.55809,2016-09-03 08:32:22,2,37.037411,-121.55809,Clear,clear sky,60.76,68,10000,9.22,0
37.926517,-122.059998,2016-05-16 18:39:50,2,37.926517,-122.059998,Clear,clear sky,59.16,72,10000,0.0,0
37.421124,-122.092476,2016-07-08 02:35:02,2,37.421124,-122.092476,Clear,clear sky,60.12,73,10000,8.05,0
37.2495,-121.959633,2016-06-27 00:29:09,2,37.2495,-121.959633,Clouds,scattered clouds,59.67,70,10000,9.22,0
37.41095,-122.075134,2016-09-18 12:46:43,2,37.41095,-122.075134,Clear,clear sky,60.3,72,10000,8.05,0
38.671204,-121.548538,2016-04-20 22:55:39,3,38.671204,-121.548538,Clouds,few clouds,58.03,77,10000,12.66,0
34.063168,-117.396423,2016-07-18 13:37:19,2,34.063168,-117.396423,Clear,clear sky,67.53,25,10000,11.5,0
34.235107,-118.412354,2016-06-29 09:38:52,3,34.235107,-118.412354,Clouds,overcast clouds,66.31,30,10000,11.01,0
37.963177,-122.373672,2016-04-20 09:39:35,2,37.963177,-122.373672,Clouds,scattered clouds,60.51,73,10000,1.39,0
37.735058,-122.407143,2016-12-12 05:08:57,3,37.735058,-122.407143,Clouds,scattered clouds,59.4,75,10000,8.05,0
37.470577,-121.908745,2016-05-09 12:13:08,3,37.470577,-121.908745,Clouds,scattered clouds,60.46,70,10000,9.22,0
34.013268,-118.488762,2016-07-05 17:19:59,3,34.013268,-118.488762,Smoke,smoke,64.49,48,10000,6.91,0
37.719368,-121.476654,2017-01-10 11:27:39,2,37.719368,-121.476654,Clear,clear sky,57.85,81,10000,4.61,0
37.688061,-122.139061,2016-10-07 16:37:09,2,37.688061,-122.139061,Clouds,scattered clouds,60.37,72,10000,8.05,0
37.701668,-121.769699,2016-07-03 04:57:46,3,37.701668,-121.769699,Clear,clear sky,57.56,73,10000,4.61,0
37.714737,-121.710014,2016-12-30 21:10:24,3,37.714737,-121.710014,Clear,clear sky,56.86,77,10000,4.61,0
38.536781,-120.697395,2016-04-18 18:51:07,2,38.536781,-120.697395,Clear,clear sky,53.76,87,10000,9.22,0
38.566296,-121.348869,2016-11-23 17:23:33,2,38.566296,-121.348869,Clear,clear sky,58.51,76,10000,12.66,0
37.711315,-122.167976,2016-09-05 13:24:22,3,37.711315,-122.167976,Clouds,scattered clouds,60.24,72,10000,8.05,0
37.443542,-122.117233,2016-08-04 12:19:10,2,37.443542,-122.117233,Clear,clear sky,59.99,73,10000,8.05,0
37.807072,-122.475616,2016-11-20 16:20:06,2,37.807072,-122.475616,Clouds,scattered clouds,59.31,76,10000,7.0,0
37.720112,-121.65863799999998,2016-08-18 11:13:47,3,37.720112,-121.65863799999998,Clear,clear sky,54.86,78,10000,4.61,0
37.250729,-121.910713,2016-06-21 10:16:26,2,37.250729,-121.910713,Clouds,scattered clouds,59.97,69,10000,9.22,0
38.304993,-122.49337,2016-09-20 17:41:50,2,38.304993,-122.49337,Clear,clear sky,60.21,71,10000,9.22,0
37.339985,-121.852127,2016-11-18 12:15:05,2,37.339985,-121.852127,Clouds,scattered clouds,60.78,68,10000,9.22,0
38.596024,-121.401497,2016-08-31 19:02:50,2,38.596024,-121.401497,Clear,clear sky,58.44,76,10000,12.66,0
38.553787,-121.473694,2016-11-15 16:49:13,2,38.553787,-121.473694,Clear,clear sky,58.26,77,10000,12.66,0
37.739689,-121.121376,2016-09-23 10:48:38,2,37.739689,-121.121376,Clear,clear sky,58.51,85,10000,16.11,0
33.90641,-117.45686299999998,2016-07-07 12:38:07,2,33.90641,-117.45686299999998,Clear,clear sky,67.75,29,10000,11.5,0
39.52626400000001,-121.481194,2016-09-12 22:00:03,2,39.52626400000001,-121.481194,Clear,clear sky,56.23,69,10000,6.91,0
37.851349,-122.028984,2016-07-29 08:12:50,3,37.851349,-122.028984,Clear,clear sky,58.57,72,10000,0.0,0
38.682598,-121.337006,2016-11-04 11:18:05,3,38.682598,-121.337006,Clear,clear sky,58.15,76,10000,10.36,0
37.789341,-122.25428,2016-08-05 08:52:47,3,37.789341,-122.25428,Clouds,scattered clouds,60.42,73,10000,8.05,0
38.543362,-121.731667,2016-06-04 12:26:24,3,38.543362,-121.731667,Clear,clear sky,58.21,76,10000,6.91,0
38.179379,-122.132286,2016-05-16 18:39:29,3,38.179379,-122.132286,Clear,clear sky,59.32,75,10000,6.91,0
38.495682,-121.506065,2016-09-13 10:50:30,2,38.495682,-121.506065,Clear,clear sky,58.12,77,10000,12.66,0
37.881908,-122.308258,2016-09-12 19:30:50,3,37.881908,-122.308258,Clouds,scattered clouds,60.31,73,10000,8.05,0
36.98407,-121.989571,2016-06-02 11:06:05,2,36.98407,-121.989571,Clouds,overcast clouds,61.88,73,10000,5.99,0
38.639969,-121.27198,2016-12-20 20:49:44,2,38.639969,-121.27198,Clear,clear sky,58.37,76,10000,10.36,0
38.553635,-121.473969,2016-04-06 22:04:57,2,38.553635,-121.473969,Clear,clear sky,58.26,77,10000,12.66,0
37.462418,-122.144402,2016-11-08 10:44:55,2,37.462418,-122.144402,Clear,clear sky,59.74,74,10000,8.05,0
38.243767,-121.514366,2016-11-21 13:26:22,2,38.243767,-121.514366,Clouds,few clouds,58.28,76,10000,9.71,0
38.115948,-121.395081,2017-01-09 08:43:15,2,38.115948,-121.395081,Clear,clear sky,58.03,76,10000,1.99,0
37.509838,-122.488075,2016-04-08 12:16:58,2,37.509838,-122.488075,Clear,clear sky,58.64,79,10000,8.05,0
34.42062,-119.829926,2016-07-04 11:34:43,2,34.42062,-119.829926,Clear,clear sky,65.61,54,10000,4.61,0
37.729214,-122.138474,2016-12-13 05:15:38,3,37.729214,-122.138474,Clouds,scattered clouds,59.74,72,10000,8.05,0
37.902233,-122.511177,2016-10-31 13:00:26,2,37.902233,-122.511177,Clouds,few clouds,59.38,77,10000,4.99,0
38.50248300000001,-122.995354,2016-03-28 20:21:35,2,38.50248300000001,-122.995354,Clear,clear sky,57.81,76,10000,4.61,0
37.874702,-121.278,2016-10-26 10:50:51,3,37.874702,-121.278,Clear,clear sky,58.1,86,10000,9.22,0
37.826954,-122.286156,2016-05-29 05:45:06,3,37.826954,-122.286156,Clouds,scattered clouds,60.13,73,10000,8.05,0
38.472912,-121.823708,2016-11-19 19:52:14,2,38.472912,-121.823708,Clear,clear sky,58.87,75,10000,6.91,0
38.697601,-121.36368600000002,2016-12-04 19:46:34,2,38.697601,-121.36368600000002,Clear,clear sky,58.1,76,10000,10.36,0
37.728951,-122.186005,2016-11-05 11:16:52,3,37.728951,-122.186005,Clouds,scattered clouds,60.04,72,10000,8.05,0
38.638889,-121.327972,2017-01-03 16:32:09,2,38.638889,-121.327972,Clear,clear sky,58.44,76,10000,10.36,0
33.888226,-117.552567,2016-07-14 09:44:01,3,33.888226,-117.552567,Clear,clear sky,67.42,33,10000,11.5,0
38.00058,-122.282661,2016-11-03 10:50:53,3,38.00058,-122.282661,Clear,clear sky,59.74,70,10000,1.99,0
38.6609,-121.359138,2016-06-04 20:38:14,3,38.6609,-121.359138,Clear,clear sky,58.03,77,10000,10.36,0
38.41526,-122.723549,2016-05-29 07:48:16,2,38.41526,-122.723549,Clear,clear sky,60.31,71,10000,4.61,0
38.109577,-122.229515,2016-10-07 00:41:32,2,38.109577,-122.229515,Clear,clear sky,59.9,72,10000,6.91,0
37.696068,-122.105057,2016-08-11 20:19:08,3,37.696068,-122.105057,Clouds,scattered clouds,59.85,72,10000,8.05,0
38.583015,-121.50322,2016-07-29 18:50:09,3,38.583015,-121.50322,Clear,clear sky,58.59,76,10000,12.66,0
37.36079,-121.817703,2016-10-08 04:02:46,2,37.36079,-121.817703,Clouds,scattered clouds,60.33,68,10000,9.22,0
37.779995,-122.238327,2016-08-29 13:35:04,3,37.779995,-122.238327,Clouds,scattered clouds,60.33,73,10000,8.05,0
38.240044,-122.091743,2016-06-13 10:59:49,3,38.240044,-122.091743,Clear,clear sky,59.41,74,10000,6.91,0
37.781219,-122.472435,2016-11-07 21:07:17,2,37.781219,-122.472435,Clouds,scattered clouds,58.95,76,10000,7.0,0
38.558956,-122.820183,2017-01-18 15:24:56,2,38.558956,-122.820183,Clear,clear sky,59.74,72,10000,4.61,0
37.769375,-122.405533,2016-12-25 06:36:39,2,37.769375,-122.405533,Clouds,scattered clouds,59.7,75,10000,8.05,0
37.825729,-122.304802,2016-12-22 09:53:25,3,37.825729,-122.304802,Clouds,scattered clouds,60.13,73,10000,8.05,0
36.903858,-121.63916,2017-01-22 09:19:15,2,36.903858,-121.63916,Clouds,overcast clouds,61.25,66,10000,2.28,0
33.956965999999994,-118.23967,2016-07-16 21:09:52,2,33.956965999999994,-118.23967,Smoke,smoke,63.81,53,10000,6.91,0
37.99765,-122.534866,2016-11-03 08:42:05,2,37.99765,-122.534866,Clear,clear sky,59.83,78,10000,3.0,0
38.762104,-121.255852,2016-07-22 20:29:53,2,38.762104,-121.255852,Clear,clear sky,57.58,78,10000,7.0,0
38.003258,-121.836006,2016-04-01 19:03:27,2,38.003258,-121.836006,Clear,clear sky,58.51,73,10000,0.0,0
37.4664,-121.905403,2016-11-26 19:39:38,3,37.4664,-121.905403,Clouds,scattered clouds,60.46,70,10000,9.22,0
38.273472,-122.671951,2016-10-26 13:45:25,2,38.273472,-122.671951,Clear,clear sky,59.99,69,10000,9.22,0
37.710388,-122.08419,2016-11-17 10:03:30,2,37.710388,-122.08419,Clouds,scattered clouds,59.22,72,10000,8.05,0
37.429478,-121.918472,2016-04-29 19:43:38,3,37.429478,-121.918472,Clouds,scattered clouds,60.98,70,10000,9.22,0
37.317062,-121.94059,2017-01-09 01:20:17,3,37.317062,-121.94059,Clouds,scattered clouds,60.19,69,10000,9.22,0
37.95695900000001,-122.053314,2016-06-01 11:18:58,3,37.95695900000001,-122.053314,Clear,clear sky,59.32,72,10000,5.01,0
38.299835,-122.034073,2016-11-19 07:09:01,2,38.299835,-122.034073,Clear,clear sky,59.25,74,10000,6.91,0
38.635269,-121.388641,2016-11-18 20:33:19,2,38.635269,-121.388641,Clear,clear sky,58.12,77,10000,12.66,0
38.896008,-121.080376,2016-11-20 21:54:08,3,38.896008,-121.080376,Clear,clear sky,54.16,81,10000,3.44,0
37.013462,-121.650299,2016-05-16 13:29:37,2,37.013462,-121.650299,Clear,clear sky,60.4,68,10000,9.22,0
37.877804,-122.18261,2016-09-08 18:55:37,2,37.877804,-122.18261,Clear,clear sky,58.01,72,10000,8.05,0
37.403236,-122.046913,2016-09-02 11:44:37,2,37.403236,-122.046913,Clear,clear sky,60.51,72,10000,8.05,0
33.664024,-117.38508600000002,2016-07-13 16:53:59,2,33.664024,-117.38508600000002,Clouds,overcast clouds,64.47,34,10000,4.05,0
39.279392,-121.098976,2016-04-22 16:44:26,2,39.279392,-121.098976,Clear,clear sky,52.84,82,10000,0.0,0
33.133568,-117.12458,2016-07-04 21:44:43,2,33.133568,-117.12458,Clear,clear sky,60.71,59,10000,0.0,0
37.842594,-122.2976,2016-08-28 02:41:46,3,37.842594,-122.2976,Clouds,scattered clouds,60.3,73,10000,8.05,0
37.668953,-122.10939,2016-12-23 10:24:48,3,37.668953,-122.10939,Clouds,scattered clouds,60.17,71,10000,8.05,0
34.169533,-118.59745,2016-07-07 00:30:55,2,34.169533,-118.59745,Clear,clear sky,66.69,25,10000,18.41,0
37.983276,-121.300659,2016-08-29 10:37:40,2,37.983276,-121.300659,Clear,clear sky,58.03,80,10000,9.22,0
37.74382,-122.199333,2016-06-28 17:24:27,3,37.74382,-122.199333,Clouds,scattered clouds,60.01,73,10000,8.05,0
38.012264,-121.754219,2016-03-24 11:39:38,2,38.012264,-121.754219,Clouds,few clouds,58.89,73,10000,1.99,0
36.974072,-121.883072,2016-11-05 08:04:18,2,36.974072,-121.883072,Clouds,overcast clouds,61.84,72,10000,1.99,0
37.881908,-122.308258,2017-01-15 16:45:47,3,37.881908,-122.308258,Clouds,scattered clouds,60.31,73,10000,8.05,0
34.140312,-118.0168,2016-07-06 18:02:59,3,34.140312,-118.0168,Clouds,overcast clouds,66.56,32,10000,3.24,0
37.354584,-121.77729,2016-11-27 13:36:33,2,37.354584,-121.77729,Clouds,scattered clouds,58.01,69,10000,9.22,0
37.884933,-121.832504,2016-09-12 09:42:19,2,37.884933,-121.832504,Clear,clear sky,56.91,71,10000,5.01,0
37.619972,-122.075974,2016-03-24 20:33:19,3,37.619972,-122.075974,Clouds,scattered clouds,60.39,71,10000,8.05,0
38.110798,-121.394455,2016-09-18 12:11:43,2,38.110798,-121.394455,Clear,clear sky,58.03,75,10000,1.99,0
37.867458,-122.198204,2017-01-20 11:39:33,2,37.867458,-122.198204,Clouds,scattered clouds,57.11,72,10000,8.05,0
38.546753,-121.437897,2016-04-12 00:27:02,2,38.546753,-121.437897,Clear,clear sky,58.1,78,10000,12.66,0
37.740501,-121.586143,2017-01-06 09:30:58,3,37.740501,-121.586143,Clouds,few clouds,57.38,79,10000,6.73,0
37.57436,-121.88523899999998,2016-05-28 09:13:13,3,37.57436,-121.88523899999998,Clear,clear sky,59.54,70,10000,4.61,0
37.688675,-122.128761,2016-08-15 19:35:00,2,37.688675,-122.128761,Clouds,scattered clouds,60.17,72,10000,8.05,0
38.429642,-122.745682,2016-04-21 23:35:35,2,38.429642,-122.745682,Clear,clear sky,60.06,73,10000,4.61,0
37.694778,-122.113632,2017-01-04 22:25:42,2,37.694778,-122.113632,Clouds,scattered clouds,60.13,72,10000,8.05,0
38.828175,-123.014366,2016-06-05 07:42:24,2,38.828175,-123.014366,Clouds,few clouds,59.14,81,10000,2.53,0
38.27066,-122.667992,2016-08-11 18:32:46,2,38.27066,-122.667992,Clear,clear sky,59.99,69,10000,9.22,0
38.48787700000001,-121.412979,2016-10-18 11:32:45,2,38.48787700000001,-121.412979,Clear,clear sky,58.08,78,10000,12.66,0
38.638069,-121.203156,2016-03-30 12:29:33,2,38.638069,-121.203156,Clear,clear sky,58.26,78,10000,9.22,0
38.508896,-122.92526200000002,2016-09-28 11:08:27,2,38.508896,-122.92526200000002,Clear,clear sky,59.41,73,10000,4.61,0
37.854172,-122.220558,2017-01-23 02:01:07,2,37.854172,-122.220558,Clouds,scattered clouds,57.33,72,10000,8.05,0
37.796608,-122.270355,2016-03-23 20:52:30,3,37.796608,-122.270355,Clouds,scattered clouds,60.48,73,10000,8.05,0
37.145802,-121.985321,2017-01-20 21:17:47,2,37.145802,-121.985321,Clouds,overcast clouds,53.98,72,10000,4.0,0
34.028423,-118.229935,2016-07-04 20:03:23,3,34.028423,-118.229935,Smoke,smoke,64.33,47,10000,6.91,0
38.524895,-121.467789,2016-12-09 12:42:04,2,38.524895,-121.467789,Clear,clear sky,58.01,78,10000,12.66,0
33.778434999999995,-117.872459,2016-07-06 22:37:14,2,33.778434999999995,-117.872459,Clouds,overcast clouds,66.04,43,10000,3.44,0
37.45882,-122.137894,2016-06-13 14:49:00,2,37.45882,-122.137894,Clear,clear sky,59.74,74,10000,8.05,0
37.56221,-121.905434,2016-06-16 09:45:37,3,37.56221,-121.905434,Clear,clear sky,58.17,71,10000,4.61,0
34.136944,-118.094521,2016-07-15 18:34:39,2,34.136944,-118.094521,Clouds,overcast clouds,65.86,34,10000,2.48,0
36.982502,-121.964455,2016-04-28 20:06:49,2,36.982502,-121.964455,Clouds,overcast clouds,61.83,73,10000,5.99,0
38.420788,-122.552643,2017-01-25 09:23:11,2,38.420788,-122.552643,Clear,clear sky,59.52,71,10000,9.22,0
37.71965,-121.658867,2016-10-03 19:07:27,3,37.71965,-121.658867,Clear,clear sky,54.86,78,10000,4.61,0
37.957039,-121.328644,2016-10-16 16:31:14,3,37.957039,-121.328644,Clear,clear sky,58.08,81,10000,9.22,0
34.072468,-117.931755,2016-07-07 14:36:05,3,34.072468,-117.931755,Clear,clear sky,67.35,33,10000,3.44,0
38.583015,-121.50322,2017-01-02 16:27:38,3,38.583015,-121.50322,Clear,clear sky,58.59,76,10000,12.66,0
37.731606,-122.188606,2016-09-21 17:18:57,3,37.731606,-122.188606,Clouds,scattered clouds,60.04,72,10000,8.05,0
37.956322,-121.324234,2016-06-08 14:31:56,3,37.956322,-121.324234,Clear,clear sky,58.08,81,10000,9.22,0
33.925053000000005,-118.024498,2016-07-15 12:36:45,2,33.925053000000005,-118.024498,Clear,clear sky,65.97,42,10000,4.61,0
38.476143,-121.424957,2016-04-04 20:08:48,2,38.476143,-121.424957,Clear,clear sky,58.05,78,10000,12.66,0
38.766384,-121.254646,2016-08-30 21:04:16,3,38.766384,-121.254646,Clear,clear sky,57.54,78,10000,11.5,0
37.808498,-122.366852,2016-04-07 11:12:00,3,37.808498,-122.366852,Clouds,scattered clouds,60.24,74,10000,8.05,0
38.332996,-122.018837,2016-09-16 20:05:46,3,38.332996,-122.018837,Clear,clear sky,59.13,73,10000,6.91,0
37.609432,-120.993591,2016-11-07 21:17:25,2,37.609432,-120.993591,Clear,clear sky,58.53,83,10000,16.11,0
37.282837,-121.828796,2016-08-23 11:30:31,2,37.282837,-121.828796,Clouds,scattered clouds,60.12,68,10000,9.22,0
38.56509000000001,-121.498009,2016-08-03 13:15:42,2,38.56509000000001,-121.498009,Clear,clear sky,58.06,77,10000,12.66,0
37.723717,-122.401115,2016-12-14 12:52:47,2,37.723717,-122.401115,Clouds,scattered clouds,59.36,75,10000,8.05,0
34.050564,-118.214096,2016-06-30 20:04:48,3,34.050564,-118.214096,Clear,clear sky,64.69,42,10000,4.61,0
33.853874,-117.886253,2016-06-30 19:49:55,2,33.853874,-117.886253,Clear,clear sky,66.07,41,10000,3.44,0
37.719742,-121.658539,2016-07-30 12:54:08,3,37.719742,-121.658539,Clear,clear sky,54.86,78,10000,4.61,0
37.962208,-122.059227,2016-11-02 11:09:22,2,37.962208,-122.059227,Clear,clear sky,59.31,72,10000,5.01,0
37.701363,-121.849533,2016-07-03 19:18:43,3,37.701363,-121.849533,Clear,clear sky,58.44,71,10000,4.61,0
33.781948,-117.878494,2016-06-29 21:57:44,3,33.781948,-117.878494,Clouds,overcast clouds,66.06,43,10000,3.44,0
38.602249,-121.506027,2016-11-16 18:48:38,3,38.602249,-121.506027,Clear,clear sky,58.08,77,10000,12.66,0
38.555466,-121.44091,2016-04-19 18:03:19,2,38.555466,-121.44091,Clear,clear sky,58.12,78,10000,12.66,0
37.409042,-122.07045,2016-12-21 11:22:16,2,37.409042,-122.07045,Clear,clear sky,60.12,73,10000,8.05,0
37.711716,-121.717743,2016-09-25 06:24:56,3,37.711716,-121.717743,Clear,clear sky,57.09,75,10000,4.61,0
37.708939,-121.723686,2016-04-01 23:03:02,3,37.708939,-121.723686,Clear,clear sky,57.09,75,10000,4.61,0
33.874031,-118.229431,2016-06-21 22:17:39,2,33.874031,-118.229431,Smoke,smoke,64.2,50,10000,8.05,0
38.409191,-121.38887,2016-09-22 11:27:41,2,38.409191,-121.38887,Clear,clear sky,57.97,79,10000,12.66,0
37.969532,-122.04673,2016-07-07 00:08:22,2,37.969532,-122.04673,Clear,clear sky,59.31,72,10000,5.01,0
33.677608,-117.75827,2016-07-08 20:12:28,3,33.677608,-117.75827,Clouds,overcast clouds,65.55,53,10000,3.44,0
34.472118,-118.315948,2016-06-23 20:31:47,2,34.472118,-118.315948,Clouds,overcast clouds,59.5,30,10000,9.95,0
37.969894,-121.922874,2016-04-06 18:33:38,2,37.969894,-121.922874,Clear,clear sky,56.62,72,10000,5.01,0
38.67136,-121.591324,2016-03-30 18:33:13,3,38.67136,-121.591324,Clouds,few clouds,57.96,77,10000,12.66,0
34.492123,-118.283791,2016-07-08 18:20:51,2,34.492123,-118.283791,Clouds,overcast clouds,56.35,41,10000,9.22,0
37.7509,-121.142044,2016-09-22 11:41:45,2,37.7509,-121.142044,Clear,clear sky,58.59,86,10000,9.22,0
38.130322,-121.352623,2016-12-05 20:11:14,2,38.130322,-121.352623,Clear,clear sky,58.53,75,10000,1.99,0
38.592033,-121.552322,2016-08-26 20:45:47,3,38.592033,-121.552322,Clear,clear sky,57.9,77,10000,12.66,0
33.846661,-118.211708,2016-07-18 11:51:29,2,33.846661,-118.211708,Clouds,broken clouds,64.47,49,10000,8.05,0
37.351471,-121.91433700000002,2016-08-27 03:24:51,3,37.351471,-121.91433700000002,Clouds,scattered clouds,60.55,69,10000,9.22,0
38.71255900000001,-120.710953,2016-12-13 12:17:17,2,38.71255900000001,-120.710953,Clear,clear sky,53.01,78,10000,0.0,0
38.603432,-121.40148899999998,2016-08-13 15:00:15,2,38.603432,-121.40148899999998,Clear,clear sky,58.44,76,10000,12.66,0
33.824421,-118.206902,2016-07-16 19:34:33,3,33.824421,-118.206902,Clouds,broken clouds,64.56,51,10000,8.05,0
38.647301,-121.475296,2016-04-11 15:40:21,2,38.647301,-121.475296,Clear,clear sky,58.03,77,10000,12.66,0
38.3638,-121.965302,2016-09-13 14:09:19,3,38.3638,-121.965302,Clear,clear sky,59.59,73,10000,6.91,0
37.869522,-122.304764,2016-07-30 16:35:27,3,37.869522,-122.304764,Clouds,scattered clouds,60.03,73,10000,8.05,0
37.398247,-122.024101,2016-05-16 14:03:01,2,37.398247,-122.024101,Clear,clear sky,60.37,72,10000,9.22,0
37.833107,-122.294632,2016-04-13 11:46:38,3,37.833107,-122.294632,Clouds,scattered clouds,60.13,73,10000,8.05,0
38.642941,-121.225372,2016-06-09 10:49:00,2,38.642941,-121.225372,Clear,clear sky,57.9,78,10000,9.22,0
37.71118900000001,-121.084846,2016-11-04 22:14:28,2,37.71118900000001,-121.084846,Clear,clear sky,58.48,84,10000,16.11,0
37.361137,-122.120232,2016-09-13 10:12:52,3,37.361137,-122.120232,Clear,clear sky,59.11,73,10000,8.05,0
34.155421999999994,-118.2939,2016-07-06 22:40:46,2,34.155421999999994,-118.2939,Clouds,broken clouds,65.52,38,10000,1.01,0
38.448486,-122.413277,2016-09-12 21:12:01,2,38.448486,-122.413277,Clouds,few clouds,60.3,73,10000,0.98,0
33.809055,-118.287476,2016-07-14 08:49:08,3,33.809055,-118.287476,Smoke,smoke,63.88,51,10000,8.05,0
38.25127,-121.292007,2016-12-21 18:04:15,2,38.25127,-121.292007,Clouds,few clouds,57.97,81,10000,9.13,0
37.563076,-122.274139,2016-10-19 20:13:52,3,37.563076,-122.274139,Clear,clear sky,59.5,74,10000,8.05,0
37.342602,-121.926056,2016-09-08 12:04:12,3,37.342602,-121.926056,Clouds,scattered clouds,60.33,70,10000,9.22,0
37.334507,-122.027931,2016-04-19 12:37:10,3,37.334507,-122.027931,Clear,clear sky,59.7,71,10000,9.22,0
38.633858,-121.221954,2016-08-05 17:44:34,2,38.633858,-121.221954,Clear,clear sky,58.59,77,10000,10.36,0
37.25284600000001,-121.840874,2016-08-03 12:27:25,2,37.25284600000001,-121.840874,Clouds,scattered clouds,59.95,69,10000,9.22,0
37.824455,-122.313889,2016-05-11 08:32:28,3,37.824455,-122.313889,Clouds,scattered clouds,59.97,73,10000,8.05,0
37.75516500000001,-122.003433,2016-08-28 09:02:20,2,37.75516500000001,-122.003433,Clear,clear sky,56.68,71,10000,8.05,0
37.339455,-121.852043,2016-08-17 10:22:40,3,37.339455,-121.852043,Clouds,scattered clouds,60.78,68,10000,9.22,0
34.299431,-116.871635,2016-06-22 11:04:09,2,34.299431,-116.871635,Clear,clear sky,39.99,30,10000,4.61,0
37.421124,-122.092476,2016-08-15 12:46:03,2,37.421124,-122.092476,Clear,clear sky,60.12,73,10000,8.05,0
37.363369,-121.96685,2016-10-12 17:22:08,2,37.363369,-121.96685,Clouds,scattered clouds,60.33,71,10000,9.22,0
37.842594,-122.2976,2016-04-05 13:43:31,3,37.842594,-122.2976,Clouds,scattered clouds,60.3,73,10000,8.05,0
37.830688,-121.288612,2016-12-07 14:05:04,3,37.830688,-121.288612,Clear,clear sky,57.65,85,10000,9.22,0
37.826355,-122.288979,2016-07-22 21:55:50,3,37.826355,-122.288979,Clouds,scattered clouds,60.13,73,10000,8.05,0
38.021812,-121.96077,2016-04-18 20:26:39,2,38.021812,-121.96077,Clear,clear sky,57.9,72,10000,5.01,0
36.860226,-121.653191,2017-01-17 20:02:50,2,36.860226,-121.653191,Clouds,overcast clouds,60.69,67,10000,2.26,0
34.082829,-118.220413,2016-06-30 17:11:38,3,34.082829,-118.220413,Clouds,broken clouds,65.05,40,10000,2.17,0
37.317303,-121.940147,2016-05-02 10:40:36,3,37.317303,-121.940147,Clouds,scattered clouds,60.19,69,10000,9.22,0
36.860882,-121.622269,2016-10-07 17:26:21,2,36.860882,-121.622269,Clear,clear sky,59.99,67,10000,12.66,0
38.630939,-121.400764,2016-11-15 01:16:11,3,38.630939,-121.400764,Clear,clear sky,58.41,76,10000,12.66,0
33.809028999999995,-117.108955,2016-07-19 21:57:43,2,33.809028999999995,-117.108955,Clear,clear sky,63.27,30,10000,8.05,0
38.657719,-121.363426,2016-10-11 17:28:06,3,38.657719,-121.363426,Clear,clear sky,58.03,77,10000,10.36,0
38.647369,-121.066505,2016-12-13 12:31:47,2,38.647369,-121.066505,Clouds,overcast clouds,56.17,80,10000,4.0,0
38.37637700000001,-121.36218999999998,2016-08-27 14:26:58,2,38.37637700000001,-121.36218999999998,Clear,clear sky,57.92,79,10000,12.66,0
37.70089,-121.922325,2016-07-05 02:40:09,3,37.70089,-121.922325,Clear,clear sky,58.37,71,10000,4.61,0
38.671513,-121.89502,2016-05-30 13:22:30,2,38.671513,-121.89502,Clear,clear sky,57.38,76,10000,9.22,0
34.159176,-118.158531,2016-06-28 17:42:41,3,34.159176,-118.158531,Clouds,overcast clouds,64.4,36,10000,3.04,0
38.637272,-121.406364,2016-12-11 11:25:32,2,38.637272,-121.406364,Clear,clear sky,58.1,77,10000,12.66,0
38.696445,-121.765205,2016-04-24 16:52:14,2,38.696445,-121.765205,Clouds,few clouds,57.22,77,10000,9.22,0
38.748516,-120.617409,2016-07-16 15:47:03,2,38.748516,-120.617409,Clear,clear sky,48.67,77,10000,1.99,0
